id,trim,subTrim,condition,isOneOwner,mileage,mileageRd,age,color,displacement,fuel,state,region,soundSystem,wheelType,wheelSize,featureCount,price
7324,550,unsp,New,FALSE,14,10000,1,Silver,4.6,Gasoline,FL,SoA,Premium,unsp,unsp,72,111457.8724
7325,550,unsp,Used,FALSE,49287,49287,6,Black,5.5,Gasoline,TX,WSC,unsp,unsp,unsp,11,41326.34213
7326,550,unsp,Used,FALSE,66500,66500,9,Silver,5.5,Gasoline,MI,ENC,unsp,unsp,unsp,9,27244.92244
7327,550,unsp,Used,FALSE,903,10000,2,White,4.6,Gasoline,PA,Mid,Premium,Alloy,unsp,70,105210.6248
7328,550,unsp,Used,FALSE,47399,47399,5,Gray,5.5,Gasoline,MA,New,unsp,unsp,unsp,0,46371.306
7329,550,unsp,CPO,FALSE,20471,20471,3,Silver,4.6,Gasoline,OH,ENC,Premium,Alloy,unsp,43,66342.76393
7330,550,unsp,CPO,FALSE,41021,41021,5,Black,5.5,Gasoline,NC,SoA,unsp,Alloy,unsp,76,50363.60738
7331,550,unsp,Used,FALSE,38359,38359,4,White,4.6,Gasoline,MD,SoA,Harman Kardon,Premium,unsp,55,52049.53465
7332,430,unsp,Used,FALSE,101511,101511,11,Blue,4.3,Gasoline,GA,SoA,Premium,Alloy,unsp,57,11117.39535
7333,500,unsp,Used,FALSE,105167,105167,10,Silver,5,Gasoline,NV,Mtn,unsp,Alloy,unsp,53,14311.78884
7334,63 AMG,unsp,Used,TRUE,17265,17265,6,White,6.3,Gasoline,CA,Pac,Premium,unsp,unsp,16,69345.85059
7335,600,unsp,Used,FALSE,50420,50420,9,Red,5.5,Gasoline,SC,SoA,unsp,unsp,unsp,79,35268.1489
7336,550,unsp,New,FALSE,5,10000,1,Silver,4.6,Gasoline,KS,WNC,unsp,unsp,unsp,0,111464.6758
7337,550,unsp,CPO,FALSE,21702,21702,3,Black,4.6,Gasoline,FL,SoA,unsp,unsp,unsp,6,65991.31275
7338,550,unsp,Used,FALSE,85760,85760,9,Silver,5.5,Gasoline,MA,New,Harman Kardon,unsp,unsp,34,25179.34753
7339,550,unsp,CPO,FALSE,12078,12078,5,Black,5.5,Gasoline,NJ,Mid,Premium,Alloy,18,76,58270.71674
7340,430,unsp,Used,FALSE,108523,108523,12,Gray,4.3,Gasoline,WI,ENC,unsp,Alloy,unsp,41,10512.67666
7341,550,unsp,New,FALSE,11,10000,1,Black,4.6,Gasoline,CO,Mtn,Premium,unsp,unsp,76,112137.8118
7342,550,unsp,Used,FALSE,66623,66623,9,Silver,5.5,Gasoline,CA,Pac,unsp,unsp,unsp,1,29112.92589
7343,550,unsp,New,FALSE,17,10000,1,Black,4.6,Gasoline,FL,SoA,unsp,Alloy,18,63,112419.649
7344,500,unsp,Used,FALSE,72488,72488,10,Silver,5,Gasoline,AZ,Mtn,Premium,unsp,unsp,34,18143.52455
7345,550,unsp,Used,FALSE,65649,65649,9,Gray,5.5,Gasoline,NJ,Mid,unsp,Alloy,unsp,11,26830.87234
7346,63 AMG,unsp,Used,FALSE,31573,31573,8,Black,6.3,Gasoline,FL,SoA,Harman Kardon,unsp,unsp,12,48127.74638
7347,550,unsp,Used,FALSE,134653,134653,9,Black,5.5,Gasoline,VA,SoA,unsp,unsp,unsp,7,21356.566
7348,550,unsp,New,FALSE,23,10000,1,unsp,uns,unsp,CA,Pac,unsp,unsp,unsp,0,122683.7088
7349,550,unsp,New,FALSE,4,10000,1,unsp,4.6,Gasoline,NC,SoA,Premium,unsp,unsp,74,116430.2227
7350,550,unsp,Used,FALSE,27989,27989,3,Black,4.6,Gasoline,WA,Pac,Harman Kardon,Alloy,unsp,74,57829.94483
7351,550,unsp,Used,FALSE,26750,26750,5,White,5.5,Gasoline,CA,Pac,unsp,Alloy,unsp,63,54458.06148
7352,430,unsp,Used,FALSE,158019,150000,16,Black,4.3,Gasoline,FL,SoA,unsp,unsp,unsp,6,6234.245762
7353,550,unsp,CPO,FALSE,23943,23943,3,Black,4.6,Gasoline,MD,SoA,unsp,unsp,unsp,14,67229.75195
7354,550,unsp,Used,FALSE,39665,39665,5,Silver,5.5,Gasoline,MD,SoA,unsp,unsp,unsp,29,48394.98995
7355,430,unsp,Used,FALSE,128281,128281,14,Black,4.3,Gasoline,CA,Pac,unsp,unsp,unsp,6,7877.363833
7356,550,unsp,New,FALSE,5,10000,2,Black,4.6,Gasoline,CA,Pac,Premium,Alloy,unsp,64,110676.3665
7357,550,unsp,Used,FALSE,39453,39453,7,Black,5.5,Gasoline,FL,SoA,unsp,unsp,unsp,84,37686.10477
7358,550,unsp,New,FALSE,1,10000,1,White,4.6,Gasoline,VA,SoA,unsp,unsp,unsp,7,109898.5517
7359,550,unsp,New,FALSE,24,10000,2,Black,4.6,Gasoline,CA,Pac,unsp,unsp,unsp,0,111800.0461
7360,550,unsp,New,FALSE,1,10000,1,Black,4.6,Gasoline,NY,Mid,unsp,unsp,unsp,4,114994.9117
7361,550,unsp,CPO,FALSE,17659,17659,4,White,4.6,Gasoline,NJ,Mid,Premium,Alloy,unsp,70,62761.11502
7362,550,unsp,Used,FALSE,23368,23368,3,Black,4.6,Gasoline,GA,SoA,Harman Kardon,Premium,unsp,56,61394.06996
7363,550,unsp,Used,FALSE,86137,86137,9,unsp,5.5,Gasoline,IL,ENC,Harman Kardon,Alloy,20,60,25336.85363
7364,500,unsp,Used,FALSE,103706,103706,15,unsp,5,Gasoline,IA,WNC,unsp,Alloy,unsp,21,9139.19764
7365,550,unsp,Used,FALSE,32464,32464,4,Silver,4.6,Gasoline,NY,Mid,unsp,unsp,unsp,31,53183.984
7366,550,unsp,Used,FALSE,55155,55155,6,Silver,5.5,Gasoline,OK,WSC,unsp,unsp,unsp,30,41670.85777
7367,550,unsp,Used,FALSE,30015,30015,6,Black,5.5,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,88,45276.62423
7368,550,unsp,Used,TRUE,22576,22576,3,Black,4.6,Gasoline,MD,SoA,Premium,Alloy,unsp,70,61363.52184
7369,550,unsp,Used,TRUE,43497,43497,9,Black,5.5,Gasoline,GA,SoA,Harman Kardon,unsp,unsp,37,30815.85581
7370,550,unsp,Used,FALSE,36972,36972,5,Black,5.5,Gasoline,VA,SoA,Premium,Alloy,unsp,49,48347.22591
7371,550,unsp,New,FALSE,5,10000,2,Black,4.6,Gasoline,FL,SoA,Premium,Alloy,unsp,64,110676.3665
7372,unsp,unsp,New,FALSE,21,10000,1,Black,4.7,Gasoline,NY,Mid,Premium,Alloy,unsp,76,141503.0989
7373,320,unsp,Used,FALSE,178449,165000,21,Black,3.2,Gasoline,WA,Pac,unsp,Alloy,unsp,30,3800.232089
7374,430,unsp,Used,FALSE,98577,98577,12,Blue,4.3,Gasoline,WA,Pac,Premium,Alloy,unsp,58,10485.84221
7375,550,unsp,New,FALSE,12,10000,1,Black,4.6,Gasoline,IL,ENC,unsp,unsp,19,24,113753.7037
7376,550,unsp,CPO,FALSE,31013,31013,6,Black,5.5,Gasoline,VA,SoA,unsp,unsp,unsp,39,51397.91569
7377,550,unsp,Used,TRUE,83528,83528,6,Silver,5.5,Gasoline,NY,Mid,unsp,Alloy,unsp,54,35281.444
7378,550,unsp,CPO,FALSE,30376,30376,3,White,4.6,Gasoline,GA,SoA,Premium,Alloy,unsp,73,63256.13332
7379,430,unsp,Used,FALSE,102546,102546,13,Black,4.3,Gasoline,NJ,Mid,Premium,Alloy,unsp,40,10385.95311
7380,550,unsp,CPO,FALSE,18572,18572,2,Silver,4.6,Gasoline,TX,WSC,unsp,Steel,18,79,92328.75941
7381,550,unsp,New,FALSE,15,10000,1,unsp,4.6,Gasoline,KY,ESC,Premium,Alloy,unsp,70,112952.5034
7382,550,unsp,CPO,TRUE,27518,27518,5,Black,5.5,Gasoline,SC,SoA,Bang Olufsen,Alloy,unsp,77,55160.14187
7383,550,unsp,New,FALSE,12,10000,1,Silver,4.6,Gasoline,CA,Pac,Premium,Alloy,unsp,76,110777.9686
7384,550,unsp,Used,FALSE,39130,39130,9,Silver,5.5,Gasoline,OH,ENC,unsp,Alloy,unsp,11,32693.31015
7385,550,unsp,Used,FALSE,85537,85537,9,Black,5.5,Gasoline,SC,SoA,unsp,Alloy,unsp,53,25101.34303
7386,430,unsp,Used,FALSE,147270,147270,12,Black,4.3,Gasoline,IL,ENC,unsp,unsp,unsp,7,9376.963674
7387,550,unsp,Used,FALSE,94983,94983,8,Gray,5.5,Gasoline,SC,SoA,unsp,Alloy,unsp,56,27108.22589
7388,550,unsp,New,FALSE,10,10000,2,Black,4.6,Gasoline,UT,Mtn,Premium,unsp,unsp,64,110875.8871
7389,550,unsp,CPO,FALSE,7344,10000,4,Black,4.6,Gasoline,CA,Pac,Harman Kardon,unsp,unsp,79,65378.0133
7390,430,unsp,Used,FALSE,43011,43011,13,Blue,4.3,Gasoline,CA,Pac,Bose,Alloy,17,35,14822.91721
7391,550,unsp,New,FALSE,8,10000,1,Silver,4.6,Gasoline,NJ,Mid,Premium,Alloy,unsp,70,111162.5188
7392,550,unsp,Used,FALSE,41556,41556,5,Gray,5.5,Gasoline,OR,Pac,Harman Kardon,Alloy,unsp,80,45480.5902
7393,500,unsp,Used,FALSE,136965,136965,16,Blue,5,Gasoline,NY,Mid,Bose,unsp,unsp,44,6053.326116
7394,550,unsp,Used,FALSE,24952,24952,4,Black,4.6,Gasoline,CA,Pac,Premium,Alloy,unsp,78,55488.91612
7395,550,unsp,New,FALSE,15,10000,1,Black,4.6,Gasoline,NY,Mid,Premium,unsp,unsp,74,112236.358
7396,550,unsp,New,FALSE,5,10000,1,Black,4.6,Gasoline,TX,WSC,unsp,unsp,18,87,112720.7848
7397,430,unsp,Used,FALSE,131012,131012,16,Black,4.3,Gasoline,CA,Pac,unsp,Alloy,unsp,37,7132.108196
7398,430,unsp,Used,FALSE,67576,67576,12,Gray,4.3,Gasoline,NY,Mid,unsp,Alloy,unsp,53,13934.26352
7399,500,unsp,Used,FALSE,41986,41986,16,Gray,5,Gasoline,NY,Mid,Bose,Alloy,16,92,14181.49466
7400,550,unsp,New,FALSE,25,10000,1,Silver,4.6,Gasoline,HI,Pac,Premium,Alloy,unsp,68,112013.0058
7401,550,unsp,New,FALSE,10,10000,2,Black,4.6,Gasoline,NY,Mid,Premium,Alloy,unsp,56,110466.0967
7402,550,unsp,Used,FALSE,73075,73075,9,Black,5.5,Gasoline,MA,New,Premium,Alloy,unsp,71,26368.4729
7403,550,unsp,Used,TRUE,44981,44981,5,Blue,5.5,Gasoline,VA,SoA,unsp,unsp,unsp,33,44918.18591
7404,550,unsp,New,FALSE,10,10000,1,Black,4.6,Gasoline,FL,SoA,unsp,unsp,unsp,1,112579.4654
7405,550,unsp,Used,FALSE,53168,53168,6,White,5.5,Gasoline,NY,Mid,unsp,Alloy,unsp,25,43410.86987
7406,550,unsp,New,FALSE,2473,10000,3,Silver,4.6,Gasoline,NJ,Mid,Premium,Alloy,unsp,65,96083.74538
7407,550,unsp,New,FALSE,20,10000,1,Black,4.6,Gasoline,ME,New,Premium,unsp,unsp,74,113645.0552
7408,550,unsp,New,FALSE,12,10000,1,Black,4.6,Gasoline,MO,WNC,unsp,Alloy,18,63,112078.4
7409,550,unsp,New,FALSE,9,10000,1,Blue,4.6,Gasoline,NJ,Mid,Premium,Alloy,unsp,66,112891.9901
7410,430,unsp,Used,FALSE,124000,124000,15,Black,4.3,Gasoline,MS,ESC,unsp,Alloy,unsp,20,7863.930826
7411,500,unsp,Used,FALSE,132550,132550,17,Black,5,Gasoline,NJ,Mid,Premium,Alloy,unsp,24,6896.432205
7412,430,unsp,Used,FALSE,71900,71900,13,Silver,4.3,Gasoline,TX,WSC,unsp,unsp,unsp,9,13591.04161
7413,550,unsp,Used,TRUE,86899,86899,9,unsp,5.5,Gasoline,FL,SoA,unsp,unsp,unsp,73,27043.58943
7414,550,unsp,New,FALSE,2,10000,1,Silver,4.6,Gasoline,IN,ENC,Premium,unsp,unsp,75,113156.7929
7415,550,unsp,Used,TRUE,31376,31376,4,Black,4.6,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,61,53439.45372
7416,550,unsp,New,FALSE,10,10000,1,White,4.6,Gasoline,GA,SoA,unsp,Alloy,18,109,113477.5083
7417,550,unsp,New,FALSE,9,10000,1,Black,4.6,Gasoline,NJ,Mid,Premium,Alloy,18,82,113855.0729
7418,550,unsp,Used,TRUE,12488,12488,9,Black,5.5,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,20,37051.60121
7419,550,unsp,Used,FALSE,13475,13475,4,Gray,4.6,Gasoline,GA,SoA,unsp,unsp,unsp,61,61093.59992
7420,550,unsp,Used,FALSE,33647,33647,3,White,4.6,Gasoline,OK,WSC,Premium,Alloy,unsp,64,59446.15379
7421,550,unsp,Used,TRUE,19507,19507,4,Black,4.6,Gasoline,NY,Mid,Harman Kardon,Alloy,unsp,76,55591.78103
7422,550,unsp,New,FALSE,10,10000,2,Black,4.6,Gasoline,FL,SoA,unsp,unsp,unsp,0,110654.057
7423,550,unsp,New,FALSE,15,10000,1,Black,4.6,Gasoline,IL,ENC,Premium,Alloy,19,79,112536.4043
7424,550,unsp,New,FALSE,11,10000,1,White,4.6,Gasoline,FL,SoA,unsp,unsp,unsp,0,112412.088
7425,550,unsp,Used,FALSE,88500,88500,9,White,5.5,Gasoline,KY,ESC,unsp,Alloy,unsp,68,26286.19668
7426,550,unsp,Used,FALSE,23954,23954,3,Blue,4.6,Gasoline,FL,SoA,unsp,unsp,unsp,69,61515.37008
7427,320,unsp,Used,FALSE,92127,92127,17,Silver,3.2,Gasoline,GA,SoA,Premium,Alloy,unsp,45,6719.121139
7428,550,unsp,New,FALSE,15,10000,2,Gray,4.6,Gasoline,CT,New,unsp,unsp,unsp,52,110642.7196
7429,550,unsp,Used,FALSE,191,10000,1,Black,4.6,Gasoline,IL,ENC,unsp,unsp,20,11,115847.404
7430,550,unsp,New,FALSE,2520,10000,1,Blue,4.6,Gasoline,TN,ESC,Premium,unsp,unsp,88,115523.2767
7431,550,unsp,New,FALSE,10,10000,2,Red,4.6,Gasoline,NY,Mid,Premium,Alloy,unsp,54,111581.8644
7432,550,unsp,CPO,FALSE,14593,14593,4,Silver,4.6,Gasoline,CA,Pac,unsp,unsp,unsp,49,66130.82987
7433,500,unsp,Used,FALSE,188814,180000,18,White,5,Gasoline,KY,ESC,unsp,Alloy,unsp,18,6878.258232
7434,550,unsp,Used,FALSE,66153,66153,8,Black,5.5,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,41,32394.30653
7435,550,unsp,Used,FALSE,8335,10000,5,Black,5.5,Gasoline,MD,SoA,unsp,unsp,unsp,0,60310.04385
7436,550,unsp,New,FALSE,11,10000,1,unsp,4.6,Gasoline,FL,SoA,unsp,unsp,unsp,0,111539.9192
7437,550,unsp,New,FALSE,9,10000,1,White,4.6,Gasoline,FL,SoA,unsp,unsp,20,10,110792.9903
7438,500,unsp,Used,FALSE,84962,84962,16,Turquoise,5,Gasoline,CA,Pac,unsp,Alloy,unsp,50,8161.180358
7439,550,unsp,CPO,TRUE,7738,10000,3,White,4.6,Gasoline,CA,Pac,Premium,Alloy,unsp,70,76057.78204
7440,600,unsp,Used,FALSE,64956,64956,9,Black,5.5,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,22,33008.14013
7441,550,unsp,New,FALSE,6,10000,1,unsp,4.6,Gasoline,NY,Mid,unsp,unsp,unsp,1,112969.1608
7442,550,unsp,CPO,FALSE,20019,20019,4,White,4.6,Gasoline,NY,Mid,unsp,unsp,unsp,82,61748.444
7443,550,unsp,New,FALSE,26,10000,2,Black,4.6,Gasoline,GA,SoA,Premium,Alloy,unsp,68,110276.4344
7444,430,unsp,Used,TRUE,88449,88449,14,Silver,4.3,Gasoline,FL,SoA,unsp,Alloy,unsp,63,10123.28991
7445,550,unsp,New,FALSE,10,10000,1,White,4.6,Gasoline,MS,ESC,Premium,Alloy,unsp,58,113270.3186
7446,55 AMG,unsp,Used,FALSE,122875,122875,14,Blue,5.4,Gasoline,CA,Pac,Bose,Alloy,unsp,59,10199.27013
7447,550,unsp,CPO,FALSE,23467,23467,4,Silver,4.6,Gasoline,OH,ENC,Premium,Alloy,unsp,40,60032.65828
7448,550,unsp,New,FALSE,12,10000,1,Black,4.6,Gasoline,FL,SoA,unsp,unsp,19,20,114726.9538
7449,500,unsp,Used,FALSE,62072,62072,11,Black,5,Gasoline,WI,ENC,unsp,unsp,unsp,25,17066.4574
7450,550,unsp,Used,FALSE,57653,57653,6,Silver,5.5,Gasoline,TN,ESC,unsp,unsp,unsp,5,39442.31982
7451,550,unsp,CPO,FALSE,22448,22448,7,Black,5.5,Gasoline,VA,SoA,Bose,Alloy,unsp,34,45412.98138
7452,550,unsp,New,FALSE,8,10000,1,White,4.6,Gasoline,NY,Mid,unsp,Alloy,18,91,116367.061
7453,550,unsp,Used,TRUE,23844,23844,4,Gray,4.6,Gasoline,MA,New,unsp,unsp,unsp,58,55443.02719
7454,550,unsp,Used,FALSE,29276,29276,5,Black,5.5,Gasoline,FL,SoA,Harman Kardon,Alloy,unsp,61,50149.83874
7455,430,unsp,Used,FALSE,120921,120921,12,Black,4.3,Gasoline,IL,ENC,unsp,unsp,unsp,48,10457.74044
7456,550,unsp,New,FALSE,25,10000,1,Black,4.6,Gasoline,MA,New,unsp,Alloy,18,106,113622.5521
7457,500,unsp,Used,FALSE,122930,122930,15,Purple,5,Gasoline,CA,Pac,unsp,unsp,unsp,0,7910.483726
7458,550,unsp,Used,FALSE,33278,33278,4,Black,4.6,Gasoline,IL,ENC,Harman Kardon,Alloy,unsp,71,51764.22439
7459,430,unsp,Used,FALSE,61068,61068,16,Blue,4.3,Gasoline,TX,WSC,Bose,unsp,unsp,72,8990.476654
7460,550,unsp,Used,FALSE,50458,50458,3,unsp,4.6,Gasoline,MD,SoA,unsp,unsp,unsp,0,58048.8503
7461,550,unsp,New,FALSE,5,10000,2,Silver,4.6,Gasoline,CA,Pac,Premium,Alloy,unsp,71,109139.9434
7462,550,unsp,New,FALSE,6,10000,1,White,4.6,Gasoline,WI,ENC,unsp,unsp,18,84,113460.5905
7463,550,unsp,Used,TRUE,27475,27475,5,Gray,5.5,Gasoline,NV,Mtn,Premium,unsp,unsp,53,50017.77198
7464,600,unsp,Used,FALSE,79033,79033,8,Silver,5.5,Gasoline,TX,WSC,unsp,Alloy,unsp,51,35565.90715
7465,430,unsp,Used,FALSE,163000,150000,14,unsp,4.3,Gasoline,TX,WSC,Premium,Alloy,unsp,53,6522.24048
7466,550,unsp,Used,FALSE,3574,10000,2,Black,4.6,Gasoline,FL,SoA,unsp,unsp,unsp,65,101015.5842
7467,550,unsp,CPO,TRUE,21736,21736,4,Black,4.6,Gasoline,GA,SoA,Harman Kardon,Alloy,unsp,74,59313.00885
7468,550,unsp,Used,FALSE,64000,64000,7,Black,5.5,Gasoline,CA,Pac,unsp,unsp,unsp,7,33007.2161
7469,500,unsp,Used,FALSE,114108,114108,11,Blue,5,Gasoline,NY,Mid,unsp,Alloy,unsp,54,10851.99932
7470,500,unsp,Used,FALSE,163311,150000,21,Black,5,Gasoline,CA,Pac,Bose,Alloy,16,34,5506.28868
7471,500,unsp,Used,FALSE,112408,112408,15,Black,5,Gasoline,CA,Pac,Premium,unsp,unsp,42,8130.057218
7472,63 AMG,unsp,New,FALSE,22,10000,1,Silver,5.5,Gasoline,NJ,Mid,Premium,Alloy,unsp,65,167651.6264
7473,430,unsp,Used,FALSE,85580,85580,12,Silver,4.3,Gasoline,OH,ENC,Bose,Alloy,unsp,31,12434.12201
7474,550,unsp,New,FALSE,12,10000,1,Black,4.6,Gasoline,GA,SoA,unsp,unsp,unsp,11,109757.6667
7475,550,unsp,New,FALSE,10,10000,2,Black,4.6,Gasoline,NY,Mid,Premium,Alloy,unsp,54,110232.5838
7476,550,unsp,CPO,TRUE,16067,16067,3,White,4.6,Gasoline,CA,Pac,unsp,unsp,unsp,1,69334.26167
7477,550,unsp,New,FALSE,9,10000,1,Silver,4.6,Gasoline,CA,Pac,unsp,Alloy,18,64,111532.5874
7478,63 AMG,unsp,Used,FALSE,68864,68864,6,Black,6.3,Gasoline,IL,ENC,unsp,unsp,unsp,7,54807.33898
7479,550,unsp,New,FALSE,6,10000,1,Black,4.6,Gasoline,CA,Pac,unsp,unsp,unsp,0,113057.8407
7480,500,unsp,Used,FALSE,37188,37188,13,Gray,5,Gasoline,NJ,Mid,Bose,Alloy,18,67,17239.91889
7481,430,unsp,Used,FALSE,116395,116395,13,Silver,4.3,Gasoline,CA,Pac,unsp,unsp,unsp,16,10642.84569
7482,550,unsp,Used,FALSE,121410,121410,8,Gray,5.5,Gasoline,MA,New,unsp,Alloy,unsp,76,23244.98099
7483,550,unsp,Used,FALSE,89700,89700,6,Silver,5.5,Gasoline,GA,SoA,Harman Kardon,Alloy,unsp,83,34022.79094
7484,550,unsp,CPO,TRUE,25895,25895,3,Black,4.6,Gasoline,GA,SoA,Harman Kardon,unsp,unsp,43,66798.36019
7485,550,unsp,New,FALSE,10,10000,2,Silver,4.6,Gasoline,CA,Pac,unsp,unsp,unsp,0,110255.1627
7486,500,unsp,Used,FALSE,263000,255000,14,Gold,5,Gasoline,MN,WNC,Bose,Alloy,unsp,57,6955.553317
7487,550,unsp,Used,FALSE,129664,129664,8,White,5.5,Gasoline,MI,ENC,Premium,Alloy,unsp,65,26080.79417
7488,550,unsp,New,FALSE,16,10000,1,Black,4.6,Gasoline,GA,SoA,Premium,Alloy,19,86,114394.5123
7489,420,unsp,Used,FALSE,227193,225000,17,White,4.2,Gasoline,OH,ENC,unsp,Alloy,unsp,26,5435.196199
7490,550,unsp,CPO,FALSE,18217,18217,5,Red,5.5,Gasoline,MA,New,unsp,unsp,unsp,1,58429.9653
7491,550,unsp,Used,TRUE,12726,12726,3,Black,4.6,Gasoline,CA,Pac,unsp,Alloy,unsp,35,67211.82336
7492,63 AMG,unsp,New,FALSE,27,10000,1,White,5.5,Gasoline,CA,Pac,Premium,Alloy,unsp,66,169753.0532
7493,420,unsp,Used,FALSE,105725,105725,20,Black,4.2,Gasoline,KS,WNC,Bose,Alloy,16,35,5690.634038
7494,500,unsp,Used,FALSE,138290,138290,16,Black,5,Gasoline,CA,Pac,Premium,Alloy,unsp,37,6692.373897
7495,550,unsp,Used,FALSE,21018,21018,3,Black,4.6,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,73,61145.63613
7496,550,unsp,New,FALSE,18,10000,1,Black,4.6,Gasoline,PA,Mid,Premium,Alloy,unsp,72,111734.1637
7497,550,unsp,CPO,FALSE,2201,10000,2,unsp,4.6,Gasoline,NY,Mid,unsp,unsp,unsp,65,105170.0658
7498,430,unsp,Used,FALSE,148286,148286,16,Black,4.3,Gasoline,MD,SoA,Premium,unsp,unsp,36,7383.947868
7499,550,unsp,CPO,FALSE,10174,10174,3,White,4.6,Gasoline,IL,ENC,Premium,Alloy,unsp,72,72313.55529
7500,550,unsp,New,FALSE,13,10000,2,White,4.6,Gasoline,CA,Pac,unsp,unsp,unsp,59,112046.9244
7501,550,unsp,Used,TRUE,49115,49115,6,Black,5.5,Gasoline,IL,ENC,Harman Kardon,unsp,unsp,55,41988.89661
7502,550,unsp,Used,FALSE,41190,41190,8,Black,5.5,Gasoline,MD,SoA,Premium,Alloy,unsp,82,36706.50314
7503,550,unsp,New,FALSE,10,10000,1,Black,4.6,Gasoline,NJ,Mid,Premium,Alloy,18,75,111373.5296
7504,430,unsp,Used,FALSE,196607,195000,12,Black,4.3,Gasoline,IL,ENC,Premium,Alloy,unsp,59,8465.072358
7505,550,unsp,New,FALSE,25,10000,2,Silver,4.6,Gasoline,MA,New,unsp,unsp,unsp,11,108987.9676
7506,550,unsp,Used,TRUE,19755,19755,3,Black,4.6,Gasoline,FL,SoA,Harman Kardon,Alloy,unsp,78,61696.27364
7507,550,unsp,Used,FALSE,46494,46494,8,Gray,5.5,Gasoline,CA,Pac,Premium,unsp,unsp,7,34563.46842
7508,430,unsp,Used,FALSE,130969,130969,11,Silver,4.3,Gasoline,NY,Mid,unsp,Alloy,unsp,59,10812.10193
7509,63 AMG,unsp,New,FALSE,11,10000,1,Black,5.5,Gasoline,CA,Pac,Premium,Alloy,unsp,88,165132.9847
7510,550,unsp,CPO,FALSE,17263,17263,3,White,4.6,Gasoline,CA,Pac,Premium,Alloy,unsp,70,68618.74136
7511,550,unsp,Used,FALSE,18147,18147,3,Black,4.6,Gasoline,FL,SoA,Premium,unsp,unsp,40,64319.62947
7512,550,unsp,New,FALSE,43,10000,1,Black,4.6,Gasoline,NY,Mid,Premium,unsp,unsp,74,112976.6228
7513,550,unsp,Used,TRUE,57956,57956,5,White,5.5,Gasoline,GA,SoA,unsp,unsp,unsp,6,43806.60587
7514,550,unsp,Used,FALSE,51741,51741,6,Black,5.5,Gasoline,IL,ENC,unsp,Alloy,19,55,41622.35821
7515,unsp,unsp,New,FALSE,21,10000,1,unsp,uns,unsp,CA,Pac,unsp,unsp,unsp,0,120623.698
7516,550,unsp,New,FALSE,8,10000,1,Silver,4.6,Gasoline,NC,SoA,Premium,Alloy,unsp,57,111870.6965
7517,550,unsp,Used,TRUE,20000,20000,3,unsp,4.6,Gasoline,CA,Pac,Harman Kardon,Alloy,unsp,72,63549.41015
7518,550,unsp,New,FALSE,7,10000,1,Blue,4.6,Gasoline,PA,Mid,unsp,unsp,19,20,115875.4696
7519,550,unsp,CPO,FALSE,19388,19388,4,Black,4.6,Gasoline,MA,New,unsp,unsp,unsp,18,63889.12459
7520,500,unsp,Used,FALSE,51112,51112,11,Black,5,Gasoline,CA,Pac,Premium,unsp,unsp,39,18529.4622
7521,63 AMG,unsp,New,FALSE,3052,10000,3,Black,5.5,Gasoline,CA,Pac,unsp,unsp,unsp,0,127771.0925
7522,550,unsp,New,FALSE,9,10000,2,Black,4.6,Gasoline,IL,ENC,unsp,unsp,unsp,0,110424.3497
7523,550,unsp,Used,FALSE,58590,58590,9,Gray,5.5,Gasoline,FL,SoA,unsp,Alloy,18,8,27140.11852
7524,550,unsp,Used,TRUE,64761,64761,7,Black,5.5,Gasoline,VA,SoA,Premium,unsp,unsp,42,33554.97602
7525,550,unsp,New,FALSE,10,10000,2,Black,4.6,Gasoline,CA,Pac,unsp,unsp,unsp,2,110207.5789
7526,550,unsp,Used,FALSE,69225,69225,9,Black,5.5,Gasoline,NC,SoA,unsp,unsp,unsp,45,27828.09721
7527,500,unsp,Used,FALSE,75211,75211,16,unsp,5,Gasoline,FL,SoA,unsp,unsp,unsp,9,10971.12191
7528,550,unsp,Used,FALSE,56967,56967,7,Red,5.5,Gasoline,CA,Pac,Harman Kardon,unsp,unsp,55,36309.57049
7529,550,unsp,Used,FALSE,17654,17654,4,Black,4.6,Gasoline,TX,WSC,unsp,unsp,unsp,22,59923.26277
7530,600,unsp,Used,TRUE,45271,45271,6,Silver,5.5,Gasoline,GA,SoA,Premium,Alloy,unsp,45,55125.105
7531,550,unsp,Used,TRUE,29853,29853,5,Gray,5.5,Gasoline,FL,SoA,Harman Kardon,Alloy,18,73,47324.76053
7532,550,unsp,Used,FALSE,23840,23840,8,Black,5.5,Gasoline,OK,WSC,Harman Kardon,unsp,unsp,3,40173.92355
7533,430,unsp,Used,FALSE,161229,150000,11,Gray,4.3,Gasoline,AL,ESC,unsp,unsp,unsp,32,10293.11897
7534,550,unsp,Used,FALSE,39792,39792,4,Black,4.6,Gasoline,FL,SoA,unsp,unsp,unsp,1,52236.11747
7535,550,unsp,New,FALSE,10,10000,1,unsp,4.6,Gasoline,CA,Pac,unsp,unsp,20,4,111569.6327
