"","X","trim","subTrim","condition","isOneOwner","mileage","year","color","displacement","fuel","state","region","soundSystem","wheelType","wheelSize","featureCount","price"
"27287",48723,"420","unsp","Used","f",91251,1999,"White","4.2 L","Gasoline","PA","Mid","Premium","Alloy","unsp",36,7900
"27288",48725,"420","unsp","Used","f",155480,1999,"Black","4.2 L","Gasoline","WA","Pac","unsp","unsp","unsp",35,6990
"27289",48732,"500","unsp","Used","f",91979,1995,"Blue","5.0 L","Gasoline","NH","New","unsp","unsp","unsp",4,7998
"27290",48736,"500","unsp","Used","f",108605,1995,"Black","5.0 L","Gasoline","CA","Pac","unsp","Alloy","unsp",14,8995
"27291",48740,"430","unsp","Used","t",24983,2002,"White","4.3 L","Gasoline","NJ","Mid","unsp","unsp","unsp",9,14995
"27292",48743,"430","unsp","Used","f",140186,2006,"Gray","4.3 L","Gasoline","FL","SoA","Premium","unsp","unsp",32,9995
"27295",48748,"430","unsp","Used","f",69334,2006,"Gray","4.3 L","Gasoline","VA","SoA","Premium","unsp","unsp",33,18998
"27296",48750,"430","unsp","Used","f",65630,2003,"Black","4.3 L","Gasoline","MN","WNC","unsp","unsp","unsp",36,14497
"27297",48759,"430","unsp","Used","f",129825,2005,"Silver","4.3 L","Gasoline","CA","Pac","unsp","Alloy","unsp",49,11900
"27298",48763,"430","unsp","Used","f",121169,2002,"Black","4.3 L","Gasoline","FL","SoA","unsp","unsp","unsp",38,6995
"27299",48765,"430","unsp","Used","f",133367,2002,"Silver","4.3 L","Gasoline","VA","SoA","unsp","Alloy","unsp",51,7890
"27300",48767,"430","unsp","Used","f",84256,2003,"Gold","4.3 L","Gasoline","SC","SoA","unsp","Alloy","unsp",47,11900
"27301",48768,"430","unsp","Used","f",124299,2004,"Gray","4.3 L","Gasoline","CA","Pac","Bose","Alloy","17",49,9995
"27302",48769,"430","unsp","Used","f",142621,2005,"Gold","4.3 L","Gasoline","WA","Pac","Bose","Alloy","unsp",40,11990
"27303",48773,"430","unsp","Used","f",130000,2003,"Gold","4.3 L","Gasoline","VA","SoA","unsp","unsp","unsp",7,12995
"27304",48774,"430","unsp","Used","f",73302,2001,"Silver","4.3 L","Gasoline","NC","SoA","unsp","Alloy","unsp",32,8500
"27305",48775,"430","unsp","Used","f",139496,2003,"Black","4.3 L","Gasoline","GA","SoA","Bose","unsp","unsp",39,10990
"27306",48776,"55 AMG","unsp","Used","f",82000,2002,"Silver","5.4 L","Gasoline","TX","WSC","Premium","unsp","unsp",39,11900
"27307",48778,"55 AMG","unsp","Used","f",148200,2004,"Black","5.4 L","Gasoline","LA","WSC","Premium","Alloy","unsp",59,17995
"27309",48781,"500","unsp","Used","f",74924,2001,"Silver","5.0 L","Gasoline","GA","SoA","unsp","Alloy","unsp",27,10900
"27313",48787,"500","unsp","Used","f",128755,2000,"Silver","5.0 L","Gasoline","DE","SoA","unsp","Alloy","unsp",20,8990
"27314",48788,"500","unsp","Used","f",105325,2003,"Silver","5.0 L","Gasoline","CA","Pac","unsp","unsp","unsp",1,9999
"27316",48792,"500","unsp","Used","f",114183,2001,"Black","5.0 L","Gasoline","CO","Mtn","unsp","Alloy","unsp",18,8995
"27317",48793,"500","unsp","Used","f",134427,2002,"Black","5.0 L","Gasoline","NJ","Mid","unsp","Alloy","unsp",24,6500
"27318",48794,"500","unsp","Used","f",102000,2003,"unsp","5.0 L","Gasoline","FL","SoA","unsp","Alloy","unsp",17,15999
"27319",48797,"500","unsp","Used","f",124480,2002,"Silver","5.0 L","Gasoline","CA","Pac","unsp","unsp","unsp",2,8988
"27320",48799,"500","unsp","Used","f",83875,2005,"Silver","5.0 L","Gasoline","CA","Pac","unsp","Alloy","unsp",58,12095
"27321",48800,"500","unsp","Used","f",93746,2003,"Gold","5.0 L","Gasoline","IL","ENC","Premium","Alloy","unsp",37,7995
"27322",48801,"500","unsp","Used","f",70684,2000,"Silver","5.0 L","Gasoline","NC","SoA","unsp","unsp","unsp",0,14488
"27325",48809,"600","unsp","Used","f",81178,2005,"Black","5.5 L","Gasoline","FL","SoA","unsp","unsp","unsp",52,14900
"27326",48811,"600","unsp","Used","f",110961,2004,"Black","5.5 L","Gasoline","NM","Mtn","Premium","Alloy","unsp",57,12000
"27328",48815,"600","unsp","Used","f",41708,2002,"Gray","5.8 L","Gasoline","FL","SoA","Bose","Alloy","unsp",58,14995
"27329",48816,"600","unsp","Used","f",81654,2002,"Silver","5.8 L","Gasoline","VA","SoA","Bose","Alloy","unsp",69,10988
"27330",48817,"430","unsp","Used","f",58706,2004,"unsp","4.3 L","Gasoline","IL","ENC","unsp","unsp","unsp",9,13880
"27331",48818,"430","unsp","Used","f",95542,2005,"Gray","4.3 L","Gasoline","NH","New","Premium","unsp","unsp",52,13988
"27332",48819,"430","unsp","Used","f",131199,2006,"Silver","4.3 L","Gasoline","VA","SoA","unsp","Alloy","unsp",46,17500
"27333",48820,"430","unsp","Used","f",149192,2005,"Black","4.3 L","Gasoline","IL","ENC","unsp","Alloy","unsp",48,9995
"27335",48825,"430","unsp","Used","f",119611,2004,"Black","4.3 L","Gasoline","MD","SoA","unsp","Alloy","unsp",53,10885
"27336",48828,"500","unsp","Used","f",77804,2004,"Silver","5.0 L","Gasoline","VA","SoA","Premium","unsp","unsp",37,16977
"27337",48829,"500","unsp","Used","f",134004,2004,"Silver","5.0 L","Gasoline","GA","SoA","Premium","Alloy","unsp",18,9999
"27338",48832,"500","unsp","Used","f",112142,2004,"White","5.0 L","Gasoline","TN","ESC","Premium","Alloy","unsp",55,9992
"27339",48833,"500","unsp","Used","f",129751,2004,"Gray","5.0 L","Gasoline","NY","Mid","unsp","unsp","unsp",63,8995
"27340",48834,"500","unsp","Used","f",126657,2005,"Black","5.0 L","Gasoline","TN","ESC","unsp","unsp","unsp",0,14995
"27342",48836,"500","unsp","Used","f",183259,2005,"Black","5.0 L","Gasoline","MI","ENC","unsp","Alloy","unsp",58,8450
"27343",48838,"550","unsp","Used","t",85869,2007,"Silver","5.5 L","Gasoline","CA","Pac","unsp","unsp","unsp",3,26991
"27345",48840,"550","unsp","Used","f",85393,2008,"Black","5.5 L","Gasoline","CA","Pac","Harman Kardon","unsp","unsp",62,25995
"27346",48841,"550","unsp","Used","f",77386,2007,"Gray","5.5 L","Gasoline","SC","SoA","Harman Kardon","Alloy","unsp",65,25989
"27347",48842,"550","unsp","Used","f",99995,2007,"White","5.5 L","Gasoline","FL","SoA","unsp","Alloy","unsp",47,23990
"27348",48845,"550","unsp","Used","t",56561,2007,"Black","5.5 L","Gasoline","NY","Mid","Harman Kardon","Alloy","unsp",61,26992
"27349",48848,"550","unsp","Used","f",76421,2008,"Black","5.5 L","Gasoline","FL","SoA","Harman Kardon","unsp","unsp",3,26981
"27350",48849,"550","unsp","Used","f",70380,2008,"Black","5.5 L","Gasoline","CA","Pac","unsp","unsp","unsp",0,38986
"27351",48850,"550","unsp","Used","f",118635,2007,"Black","5.5 L","Gasoline","SC","SoA","unsp","Alloy","unsp",68,22900
"27352",48851,"550","unsp","Used","f",79126,2007,"Black","5.5 L","Gasoline","FL","SoA","unsp","Alloy","unsp",16,27950
"27353",48853,"550","unsp","Used","f",66739,2008,"Red","5.5 L","Gasoline","TN","ESC","Premium","Alloy","unsp",69,27000
"27354",48855,"550","unsp","Used","f",78128,2007,"Gray","5.5 L","Gasoline","CA","Pac","unsp","unsp","unsp",4,23991
"27355",48856,"550","unsp","Used","t",110689,2007,"Black","5.5 L","Gasoline","FL","SoA","unsp","unsp","unsp",3,23895
"27356",48858,"550","unsp","Used","f",45180,2008,"White","5.5 L","Gasoline","MS","ESC","unsp","Alloy","unsp",64,41800
"27357",48860,"550","unsp","Used","f",97142,2007,"Gray","5.5 L","Gasoline","CA","Pac","unsp","unsp","unsp",0,23495
"27358",48862,"550","unsp","Used","f",34542,2008,"unsp","5.5 L","Gasoline","CA","Pac","unsp","unsp","unsp",74,87575
"27359",48864,"550","unsp","Used","t",90551,2007,"Silver","5.5 L","Gasoline","VA","SoA","unsp","Premium","unsp",3,22294
"27360",48865,"550","unsp","Used","f",84268,2007,"White","5.5 L","Gasoline","FL","SoA","Harman Kardon","Alloy","unsp",41,29990
"27361",48866,"550","unsp","Used","f",39926,2007,"Black","5.5 L","Gasoline","FL","SoA","Harman Kardon","unsp","unsp",81,25999
"27363",48870,"550","unsp","Used","f",60142,2007,"Silver","5.5 L","Gasoline","VA","SoA","Premium","Alloy","unsp",21,28995
"27364",48871,"550","unsp","Used","f",106382,2008,"Black","5.5 L","Gasoline","FL","SoA","unsp","unsp","unsp",4,25977
"27365",48873,"550","unsp","Used","f",58016,2007,"Beige","5.5 L","Gasoline","VA","SoA","unsp","Alloy","22",51,26900
"27366",48875,"550","unsp","Used","f",51091,2007,"Black","5.5 L","Gasoline","CA","Pac","unsp","unsp","unsp",8,32888
"27367",48876,"550","unsp","Used","f",71991,2007,"Silver","5.5 L","Gasoline","FL","SoA","Harman Kardon","Alloy","unsp",53,26992
"27368",48878,"550","unsp","Used","f",79566,2007,"Black","5.5 L","Gasoline","CA","Pac","unsp","unsp","unsp",76,25498
"27369",48883,"550","unsp","Used","f",30168,2007,"Silver","5.5 L","Gasoline","VA","SoA","Harman Kardon","Alloy","unsp",67,34995
"27370",48885,"550","unsp","Used","t",65236,2008,"White","5.5 L","Gasoline","FL","SoA","unsp","unsp","unsp",13,31988
"27371",48889,"600","unsp","Used","f",80520,2007,"Black","5.5 L","Gasoline","NJ","Mid","unsp","unsp","unsp",0,34995
"27373",48894,"63 AMG","unsp","Used","f",85891,2008,"Silver","6.3 L","Gasoline","TX","WSC","Harman Kardon","unsp","unsp",54,32444
"27374",48895,"63 AMG","unsp","Used","f",31720,2008,"Blue","6.3 L","Gasoline","CA","Pac","Premium","unsp","unsp",10,45888
"27378",48903,"65 AMG","unsp","Used","f",85149,2007,"Black","6.0 L","Gasoline","IL","ENC","Harman Kardon","Alloy","unsp",42,42999
"27379",48904,"65 AMG","unsp","Used","t",70527,2007,"Black","6.0 L","Gasoline","OH","ENC","Harman Kardon","Alloy","unsp",64,42000
"27382",48910,"550","unsp","CPO","f",36936,2011,"Silver","5.5 L","Gasoline","TX","WSC","Harman Kardon","Alloy","unsp",29,48993
"27383",48911,"550","unsp","Used","f",21736,2011,"Gray","5.5 L","Gasoline","FL","SoA","Harman Kardon","unsp","unsp",63,52900
"27385",48916,"550","unsp","Used","f",53707,2011,"Black","5.5 L","Gasoline","TX","WSC","Harman Kardon","Alloy","unsp",74,43998
"27386",48917,"550","unsp","Used","f",39437,2010,"Silver","5.5 L","Gasoline","CA","Pac","Premium","Alloy","unsp",53,47900
"27387",48918,"550","unsp","Used","f",47999,2011,"Black","5.5 L","Gasoline","LA","WSC","unsp","unsp","unsp",65,48981
"27388",48919,"550","unsp","CPO","f",19538,2011,"Black","5.5 L","Gasoline","GA","SoA","unsp","Alloy","unsp",80,56992
"27389",48921,"550","unsp","Used","t",29500,2010,"White","5.5 L","Gasoline","FL","SoA","Premium","unsp","unsp",46,45500
"27391",48925,"550","unsp","Used","f",56268,2010,"Black","5.5 L","Gasoline","LA","WSC","unsp","unsp","unsp",64,46777
"27392",48927,"550","unsp","CPO","f",41350,2011,"unsp","5.5 L","Gasoline","MO","WNC","Harman Kardon","Alloy","18",53,54961
"27398",48941,"550","unsp","Used","f",23568,2013,"Silver","4.6 L","Gasoline","FL","SoA","Harman Kardon","unsp","unsp",94,56900
"27399",48942,"550","unsp","CPO","t",9594,2013,"Black","4.6 L","Gasoline","FL","SoA","unsp","Alloy","unsp",73,68995
"27400",48945,"550","unsp","Used","f",6322,2012,"White","4.6 L","Gasoline","FL","SoA","Harman Kardon","Alloy","unsp",80,55900
"27402",48949,"550","unsp","Used","f",23800,2012,"Black","4.6 L","Gasoline","CA","Pac","Harman Kardon","unsp","unsp",49,49999
"27403",48950,"550","unsp","CPO","t",20795,2013,"Black","4.6 L","Gasoline","CA","Pac","Harman Kardon","Alloy","unsp",73,65888
"27404",48951,"550","unsp","CPO","f",40225,2012,"White","4.6 L","Gasoline","TN","ESC","Premium","Alloy","unsp",68,53471
"27405",48954,"550","unsp","Used","t",64069,2013,"Silver","4.6 L","Gasoline","CA","Pac","unsp","unsp","19",11,56888
"27406",48956,"550","unsp","Used","f",50111,2012,"Black","4.6 L","Gasoline","TX","WSC","unsp","unsp","unsp",3,56911
"27408",48960,"550","unsp","CPO","f",14191,2012,"Silver","4.6 L","Gasoline","FL","SoA","Harman Kardon","unsp","unsp",98,62900
"27409",48961,"550","unsp","CPO","f",8946,2013,"Black","4.6 L","Gasoline","FL","SoA","unsp","unsp","unsp",43,65991
"27410",48962,"550","unsp","Used","t",16836,2013,"White","4.6 L","Gasoline","CA","Pac","Harman Kardon","Alloy","unsp",78,77980
"27411",48963,"63 AMG","unsp","CPO","t",47941,2011,"Black","5.5 L","Gasoline","CA","Pac","Bang Olufsen","unsp","unsp",31,73998
"27412",48964,"63 AMG","unsp","CPO","t",30341,2013,"Black","5.5 L","Gasoline","IL","ENC","Premium","Alloy","unsp",81,79991
"27413",48966,"63 AMG","unsp","Used","f",37309,2012,"Black","5.5 L","Gasoline","FL","SoA","Harman Kardon","unsp","unsp",31,75991
"27414",48967,"600","unsp","Used","f",29466,2012,"unsp","5.5 L","Gasoline","AL","ESC","Premium","Alloy","unsp",79,85888
"27415",48968,"600","unsp","Used","t",5735,2012,"Black","5.5 L","Gasoline","CA","Pac","Bang Olufsen","Premium","unsp",33,94882
"27416",48969,"63 AMG","unsp","Used","f",33713,2010,"White","6.3 L","Gasoline","OK","WSC","Harman Kardon","Alloy","20",70,57998
"27417",48970,"65 AMG","unsp","Used","f",36953,2012,"Black","6.0 L","Gasoline","FL","SoA","Bang Olufsen","unsp","unsp",24,97493
"27418",48972,"550","unsp","Used","t",85315,2008,"Black","5.5 L","Gasoline","NH","New","unsp","Alloy","unsp",55,25995
"27419",48973,"550","unsp","Used","f",72379,2008,"Gray","5.5 L","Gasoline","NJ","Mid","Premium","Alloy","unsp",65,23995
"27420",48975,"550","unsp","Used","f",60422,2007,"Silver","5.5 L","Gasoline","PA","Mid","Premium","Alloy","unsp",97,40481
"27421",48978,"550","unsp","Used","f",54978,2008,"Gray","5.5 L","Gasoline","IL","ENC","Harman Kardon","unsp","unsp",55,29875
"27423",48981,"550","unsp","Used","f",75000,2009,"Black","5.5 L","Gasoline","CO","Mtn","unsp","unsp","unsp",6,30992
"27424",48982,"550","unsp","Used","f",72000,2008,"unsp","5.5 L","Gasoline","CO","Mtn","unsp","Alloy","unsp",59,29999
"27426",48984,"550","unsp","Used","f",137128,2008,"Silver","5.5 L","Gasoline","GA","SoA","unsp","Alloy","unsp",43,24900
"27427",48986,"550","unsp","Used","t",73057,2007,"Gray","5.5 L","Gasoline","NY","Mid","unsp","Alloy","unsp",44,28995
"27429",48988,"550","unsp","Used","f",57346,2007,"Black","5.5 L","Gasoline","NJ","Mid","Premium","Alloy","unsp",63,29991
"27430",48989,"550","unsp","Used","f",43760,2007,"Black","5.5 L","Gasoline","PA","Mid","Premium","Alloy","unsp",64,28972
"27431",48990,"550","unsp","Used","f",44639,2008,"Silver","5.5 L","Gasoline","IL","ENC","Premium","Alloy","unsp",64,32995
"27432",48991,"550","unsp","Used","f",31663,2009,"Black","5.5 L","Gasoline","PA","Mid","unsp","unsp","unsp",11,40991
"27433",48992,"550","unsp","Used","f",72292,2009,"Black","5.5 L","Gasoline","IL","ENC","Premium","Alloy","unsp",75,30285
"27434",48995,"550","unsp","Used","f",91551,2007,"Red","5.5 L","Gasoline","MI","ENC","unsp","Alloy","unsp",42,25996
"27435",48996,"550","unsp","Used","f",73967,2008,"Gray","5.5 L","Gasoline","KS","WNC","Harman Kardon","unsp","19",50,27900
"27436",48997,"550","unsp","Used","f",61039,2008,"Gray","5.5 L","Gasoline","UT","Mtn","unsp","unsp","unsp",6,34786
"27437",48998,"550","unsp","Used","t",71460,2008,"Black","5.5 L","Gasoline","MA","New","Harman Kardon","Alloy","unsp",69,28900
"27438",48999,"550","unsp","Used","f",86209,2008,"Black","5.5 L","Gasoline","NC","SoA","unsp","unsp","unsp",80,27995
"27439",49001,"550","unsp","Used","f",60578,2009,"Black","5.5 L","Gasoline","GA","SoA","unsp","unsp","18",42,38988
"27440",49003,"550","unsp","Used","f",91355,2007,"Black","5.5 L","Gasoline","NJ","Mid","unsp","unsp","unsp",23,27995
"27441",49005,"550","unsp","Used","f",55122,2007,"Silver","5.5 L","Gasoline","NJ","Mid","Harman Kardon","Alloy","18",93,39995
"27442",49006,"550","unsp","Used","f",54889,2007,"Black","5.5 L","Gasoline","NY","Mid","Premium","unsp","unsp",52,28995
"27443",49007,"550","unsp","Used","f",51431,2008,"Gray","5.5 L","Gasoline","MO","WNC","unsp","unsp","unsp",29,36995
"27445",49010,"350","unsp","Used","t",21122,2012,"Black","3.0 L","Diesel","FL","SoA","Premium","Alloy","18",72,49999
"27446",49011,"350","unsp","CPO","f",21296,2012,"Black","3.0 L","Diesel","CA","Pac","Premium","unsp","unsp",84,52998
"27447",49012,"350","unsp","New","f",14,2013,"White","3.0 L","Diesel","CA","Pac","unsp","unsp","unsp",0,98745
"27449",49016,"550","unsp","Used","f",37814,2010,"Black","5.5 L","Gasoline","PA","Mid","Premium","Alloy","unsp",29,39995
"27450",49017,"550","unsp","Used","f",29822,2011,"Silver","5.5 L","Gasoline","PA","Mid","Harman Kardon","Alloy","unsp",63,59900
"27452",49020,"550","unsp","Used","t",41146,2010,"Black","5.5 L","Gasoline","IL","ENC","Harman Kardon","Alloy","unsp",93,39800
"27453",49021,"550","unsp","Used","f",39476,2010,"Black","5.5 L","Gasoline","IL","ENC","Harman Kardon","unsp","unsp",25,46992
"27454",49023,"550","unsp","Used","t",27115,2010,"White","5.5 L","Gasoline","CO","Mtn","unsp","Alloy","unsp",55,50000
"27455",49024,"550","unsp","Used","f",76347,2011,"Gray","5.5 L","Gasoline","NH","New","unsp","unsp","unsp",76,42690
"27456",49027,"550","unsp","Used","f",70667,2010,"Silver","5.5 L","Gasoline","MD","SoA","unsp","Alloy","unsp",82,35986
"27457",49028,"550","unsp","CPO","t",33197,2011,"Black","5.5 L","Gasoline","GA","SoA","Harman Kardon","Alloy","unsp",43,57995
"27459",49030,"550","unsp","Used","f",19126,2011,"Silver","5.5 L","Gasoline","VA","SoA","Premium","Alloy","unsp",85,49471
"27460",49031,"550","unsp","Used","t",40231,2011,"Black","5.5 L","Gasoline","GA","SoA","unsp","unsp","unsp",7,37500
"27462",49034,"550","unsp","Used","f",70276,2010,"Black","5.5 L","Gasoline","FL","SoA","Harman Kardon","Alloy","unsp",81,29988
"27463",49036,"550","unsp","Used","f",12223,2011,"Silver","5.5 L","Gasoline","CT","New","unsp","Alloy","unsp",39,56990
"27464",49037,"550","unsp","Used","t",5470,2010,"White","5.5 L","Gasoline","IN","ENC","Harman Kardon","Alloy","unsp",80,52990
"27465",49038,"550","unsp","Used","f",28072,2010,"Blue","5.5 L","Gasoline","VA","SoA","unsp","unsp","unsp",39,54995
"27466",49040,"550","unsp","Used","t",68875,2010,"Black","5.5 L","Gasoline","IL","ENC","Harman Kardon","Alloy","unsp",80,32995
"27467",49041,"550","unsp","CPO","f",31942,2011,"Silver","5.5 L","Gasoline","NJ","Mid","unsp","Alloy","unsp",14,57991
"27468",49042,"550","unsp","Used","t",54802,2010,"Black","5.5 L","Gasoline","IL","ENC","unsp","Alloy","unsp",31,46999
"27469",49043,"550","unsp","CPO","f",16545,2010,"Black","5.5 L","Gasoline","NJ","Mid","unsp","unsp","unsp",14,54972
"27470",49044,"550","unsp","CPO","f",30358,2011,"Blue","5.5 L","Gasoline","OH","ENC","Bang Olufsen","Alloy","unsp",84,48995
"27472",49048,"550","unsp","Used","f",47167,2011,"Black","5.5 L","Gasoline","NY","Mid","unsp","Alloy","unsp",19,42995
"27473",49049,"550","unsp","Used","t",52305,2010,"Silver","5.5 L","Gasoline","CT","New","unsp","unsp","unsp",11,42995
"27474",49050,"550","unsp","CPO","f",40691,2010,"Black","5.5 L","Gasoline","OH","ENC","Harman Kardon","Alloy","unsp",67,47993
"27475",49051,"550","unsp","CPO","f",24802,2012,"Blue","4.6 L","Gasoline","IL","ENC","Harman Kardon","Alloy","18",107,58950
"27476",49052,"550","unsp","Used","t",39143,2012,"Silver","4.6 L","Gasoline","TN","ESC","Harman Kardon","Alloy","18",54,46575
"27478",49054,"550","unsp","Used","t",27102,2012,"Silver","4.6 L","Gasoline","MT","Mtn","unsp","unsp","unsp",0,55995
"27479",49055,"550","unsp","Used","t",32814,2012,"Black","4.6 L","Gasoline","MN","WNC","Harman Kardon","Alloy","unsp",52,66990
"27481",49058,"550","unsp","CPO","f",23695,2012,"White","4.6 L","Gasoline","NJ","Mid","Harman Kardon","unsp","unsp",84,56950
"27483",49061,"550","unsp","CPO","t",29098,2013,"Black","4.6 L","Gasoline","OH","ENC","Premium","Alloy","unsp",64,63995
"27484",49062,"550","unsp","New","f",5,2013,"Black","4.6 L","Gasoline","WA","Pac","unsp","unsp","unsp",35,107135
"27485",49064,"550","unsp","Used","f",41679,2012,"Brown","4.6 L","Gasoline","WA","Pac","Premium","unsp","unsp",51,47500
"27486",49065,"550","unsp","Used","f",44792,2012,"Silver","4.6 L","Gasoline","NY","Mid","unsp","Alloy","unsp",21,46995
"27487",49066,"550","unsp","Used","f",26661,2012,"White","4.6 L","Gasoline","VA","SoA","unsp","unsp","unsp",4,58995
"27488",49068,"550","unsp","Used","f",3285,2013,"Gray","4.6 L","Gasoline","MS","ESC","unsp","unsp","unsp",3,108359
"27489",49070,"550","unsp","Used","f",17721,2013,"Gray","4.6 L","Gasoline","MD","SoA","Harman Kardon","Alloy","18",57,53500
"27490",49072,"550","unsp","Used","f",14450,2012,"Blue","4.6 L","Gasoline","TX","WSC","Harman Kardon","Alloy","unsp",57,54995
"27491",49073,"550","unsp","Used","f",23722,2013,"Black","4.6 L","Gasoline","MA","New","unsp","unsp","unsp",0,64998
