,trim,subTrim,condition,isOneOwner,mileage,year,color,displacement,fuel,state,region,soundSystem,wheelType,wheelSize,featureCount,Actual,Boosting,Lasso,
2507,550,unsp,Used,f,125964,2007,Black,5.5 L,Gasoline,UT,Mtn,unsp,Alloy,unsp,78,"21,500","21,819","23,753",319
1693,550,unsp,New,f,8,2015,Silver,4.6 L,Gasoline,FL,SoA,unsp,unsp,unsp,48,"112,605","112,286","112,023",319
7084,550,unsp,Used,f,65758,2008,Gray,5.5 L,Gasoline,MA,New,Premium,unsp,unsp,35,"31,995","32,313","31,563",318
9629,550,unsp,CPO,t,13717,2014,Silver,4.6 L,Gasoline,NY,Mid,unsp,unsp,18,4,"92,900","93,217","95,334",317
9521,550,unsp,CPO,f,33529,2010,Silver,5.5 L,Gasoline,NJ,Mid,unsp,Alloy,unsp,59,"50,993","50,677","49,585",316
9356,500,unsp,Used,f,133617,2003,Black,5.0 L,Gasoline,NY,Mid,Bose,Alloy,17,59,"9,995","9,680","9,866",315
1517,430,unsp,Used,f,95684,2003,Silver,4.3 L,Gasoline,OR,Pac,Premium,Alloy,unsp,32,"10,995","10,680","11,520",315
1237,430,unsp,Used,f,60642,2000,Silver,4.3 L,Gasoline,TX,WSC,Bose,Alloy,16,50,"9,980","10,295","13,146",315
8394,550,unsp,New,f,36,2015,Black,4.6 L,Gasoline,TX,WSC,unsp,unsp,18,84,"113,905","114,219","113,444",314
4805,550,unsp,Used,f,63432,2007,Gray,5.5 L,Gasoline,IL,ENC,Harman Kardon,Alloy,unsp,59,"27,955","27,642","28,764",313
6702,430,unsp,Used,f,95037,2001,Black,4.3 L,Gasoline,IL,ENC,unsp,unsp,unsp,9,"8,991","8,678","10,255",313
4342,350,unsp,Used,f,68547,2012,Silver,3.0 L,Diesel,NC,SoA,unsp,unsp,unsp,0,"45,950","46,263","40,354",313
3965,550,unsp,New,f,7,2015,White,4.6 L,Gasoline,CA,Pac,unsp,unsp,unsp,2,"113,750","113,438","113,135",312
9592,550,unsp,Used,t,35830,2009,White,5.5 L,Gasoline,CA,Pac,Harman Kardon,Alloy,unsp,56,"40,995","40,683","38,087",312
1994,550,unsp,Used,t,15181,2013,White,4.6 L,Gasoline,CA,Pac,unsp,Alloy,unsp,78,"67,900","67,589","63,208",311
7735,550,unsp,Used,f,73391,2007,Gray,5.5 L,Gasoline,NC,SoA,Harman Kardon,Alloy,unsp,57,"27,088","26,777","27,661",311
6106,550,unsp,Used,t,55235,2007,Black,5.5 L,Gasoline,LA,WSC,Premium,Alloy,unsp,60,"29,977","30,288","29,991",311
797,550,unsp,Used,t,65059,2007,Gray,5.5 L,Gasoline,NH,New,Premium,Alloy,unsp,54,"26,995","27,306","28,799",311
782,430,unsp,Used,f,205489,2005,Black,4.3 L,Gasoline,PA,Mid,unsp,Alloy,unsp,46,"8,995","9,305","7,846",310
3068,550,unsp,New,f,11,2015,Black,4.6 L,Gasoline,FL,SoA,unsp,unsp,unsp,0,"112,705","113,015","112,055",310
4196,550,unsp,CPO,f,21234,2012,Black,4.6 L,Gasoline,VA,SoA,unsp,Alloy,unsp,70,"59,989","60,299","57,272",310
3783,430,unsp,Used,f,65466,2002,Gold,4.3 L,Gasoline,TX,WSC,Premium,unsp,unsp,40,"11,900","11,591","13,602",309
1793,550,unsp,Used,t,85489,2007,Black,5.5 L,Gasoline,IL,ENC,Harman Kardon,Alloy,unsp,58,"24,995","25,304","26,809",309
6919,550,unsp,Used,f,74296,2007,Silver,5.5 L,Gasoline,TX,WSC,unsp,Alloy,unsp,60,"26,900","27,209","27,467",309
1623,430,unsp,Used,f,121611,2002,unsp,4.3 L,Gasoline,CA,Pac,Premium,unsp,unsp,40,"8,995","8,686","9,095",309
591,550,unsp,CPO,f,28270,2013,Black,4.6 L,Gasoline,NJ,Mid,Premium,Alloy,unsp,78,"61,994","62,303","62,828",309
5511,400,Hybrid,Used,f,57637,2010,Blue,3.5 L,Hybrid,FL,SoA,unsp,Alloy,unsp,83,"32,852","33,160","36,556",308
4711,550,unsp,Used,f,104282,2007,Silver,5.5 L,Gasoline,NC,SoA,unsp,Alloy,unsp,51,"23,995","23,687","24,952",308
4781,550,unsp,Used,f,62073,2008,Gray,5.5 L,Gasoline,FL,SoA,Harman Kardon,Alloy,unsp,68,"30,976","31,284","31,386",308
8128,550,unsp,Used,f,55296,2007,Silver,5.5 L,Gasoline,WA,Pac,Premium,unsp,unsp,37,"29,888","30,195","29,899",307
3600,63 AMG,unsp,Used,f,49811,2009,Black,6.3 L,Gasoline,AZ,Mtn,Harman Kardon,unsp,unsp,64,"49,500","49,806","50,468",306
7005,550,unsp,Used,f,88673,2008,Black,5.5 L,Gasoline,FL,SoA,Harman Kardon,unsp,unsp,43,"28,980","28,675","29,067",305
7798,550,unsp,New,f,7,2015,Silver,4.6 L,Gasoline,MA,New,unsp,Alloy,18,105,"111,365","111,061","112,320",304
2106,550,unsp,New,f,10,2015,Black,4.6 L,Gasoline,FL,SoA,Premium,Alloy,19,76,"111,930","111,626","112,237",304
3134,550,unsp,New,f,5,2014,Black,4.6 L,Gasoline,CA,Pac,unsp,unsp,unsp,5,"111,140","110,836","111,234",304
9085,550,unsp,New,f,20,2015,unsp,4.6 L,Gasoline,IL,ENC,unsp,unsp,unsp,0,"114,330","114,026","112,545",304
9996,500,unsp,Used,f,95516,2004,unsp,5.0 L,Gasoline,FL,SoA,unsp,unsp,unsp,0,"10,888","11,191","13,413",303
993,550,unsp,Used,f,49088,2007,Black,5.5 L,Gasoline,VA,SoA,unsp,Alloy,unsp,49,"29,995","30,298","30,600",303
245,550,unsp,New,f,15,2015,White,4.7 L,Gasoline,WI,ENC,unsp,unsp,19,98,"139,200","139,503","134,941",303
4068,500,unsp,Used,f,94819,2004,Silver,5.0 L,Gasoline,CO,Mtn,Bose,Alloy,unsp,61,"12,975","12,672","13,354",303
9248,55 AMG,unsp,Used,f,80433,2003,Black,5.4 L,Gasoline,NY,Mid,Premium,Alloy,unsp,56,"15,995","16,296","17,962",301
563,430,unsp,Used,f,97699,2004,Black,4.3 L,Gasoline,TX,WSC,Premium,Alloy,unsp,59,"11,450","11,149","12,623",301
2075,550,unsp,New,f,13,2015,unsp,unsp,unsp,GA,SoA,unsp,unsp,unsp,0,"112,730","113,031","110,990",301
6039,500,unsp,Used,f,147526,2003,Silver,5.0 L,Gasoline,IL,ENC,unsp,Alloy,unsp,49,"8,950","9,251","8,996",301
4067,550,unsp,New,f,12,2015,Silver,4.6 L,Gasoline,MA,New,Premium,unsp,unsp,77,"111,465","111,166","112,504",299
4507,550,unsp,Used,f,54693,2007,White,5.5 L,Gasoline,FL,SoA,Harman Kardon,unsp,unsp,25,"31,985","31,686","30,702",299
1969,500,unsp,Used,f,217660,2001,Blue,5.0 L,Gasoline,NC,SoA,unsp,unsp,unsp,0,"5,995","6,293","4,767",298
7400,550,unsp,New,f,25,2015,Silver,4.6 L,Gasoline,HI,Pac,Premium,Alloy,unsp,68,"111,715","112,013","112,652",298
8749,320,unsp,Used,f,140947,1996,Beige,3.2 L,Gasoline,OH,ENC,unsp,unsp,unsp,20,"5,203","4,906","6,613",297
6569,430,unsp,Used,f,47024,2004,Silver,4.3 L,Gasoline,GA,SoA,Bose,Alloy,unsp,60,"15,990","16,287","17,785",297
6366,550,unsp,CPO,f,9,2015,unsp,unsp,unsp,TX,WSC,unsp,unsp,unsp,0,"104,825","104,528","108,163",297
9719,420,unsp,Used,f,169916,1995,unsp,4.2 L,Gasoline,WA,Pac,Premium,Alloy,unsp,41,"5,000","4,703","5,029",297
9712,550,unsp,Used,f,114861,2009,Beige,5.5 L,Gasoline,VA,SoA,Harman Kardon,unsp,unsp,9,"25,998","25,701","28,728",297
8975,550,unsp,New,f,12,2014,Black,4.6 L,Gasoline,MA,New,unsp,unsp,unsp,55,"110,375","110,671","111,068",296
7302,550,unsp,New,f,1,2015,White,4.6 L,Gasoline,CA,Pac,unsp,unsp,unsp,0,"111,760","112,055","112,438",295
8145,600,unsp,Used,f,83508,2003,Silver,5.5 L,Gasoline,IN,ENC,unsp,Alloy,unsp,50,"14,914","15,209","18,770",295
9619,550,unsp,New,f,17,2015,Black,4.6 L,Gasoline,CA,Pac,unsp,unsp,19,13,"112,211","111,917","112,603",294
4171,55 AMG,unsp,Used,t,85398,2002,Gray,5.4 L,Gasoline,AZ,Mtn,Bose,unsp,unsp,25,"13,950","14,243","16,887",293
8191,55 AMG,unsp,Used,f,102891,2003,Black,5.4 L,Gasoline,GA,SoA,unsp,Alloy,unsp,50,"13,850","13,557","15,973",293
389,550,unsp,Used,f,77813,2007,White,5.5 L,Gasoline,AZ,Mtn,Harman Kardon,unsp,unsp,8,"26,995","27,287","28,453",292
9127,500,unsp,Used,f,154000,2002,Black,5.0 L,Gasoline,KY,ESC,unsp,unsp,unsp,1,"6,950","7,240","8,013",290
4111,430,unsp,Used,f,86621,2006,unsp,4.3 L,Gasoline,WA,Pac,Premium,unsp,unsp,34,"15,993","15,703","14,442",290
5174,550,unsp,Used,f,53210,2010,Black,5.5 L,Gasoline,IL,ENC,Harman Kardon,unsp,unsp,57,"41,995","41,706","40,418",289
2383,550,unsp,Used,f,65817,2007,Black,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,1,"27,991","28,279","28,456",288
6614,550,unsp,New,f,10,2014,Black,4.6 L,Gasoline,AL,ESC,unsp,unsp,unsp,54,"110,370","110,658","111,102",288
6245,500,unsp,Used,f,100172,2004,Silver,5.0 L,Gasoline,CA,Pac,unsp,unsp,unsp,0,"12,995","12,707","13,241",288
3211,550,unsp,CPO,f,35717,2012,Black,4.6 L,Gasoline,AL,ESC,unsp,unsp,unsp,80,"55,950","55,663","54,731",287
2117,500,unsp,Used,f,119248,2003,Black,5.0 L,Gasoline,CA,Pac,unsp,unsp,unsp,0,"9,995","10,282","10,996",287
5761,430,unsp,Used,f,106983,2005,Gray,4.3 L,Gasoline,GA,SoA,unsp,Alloy,unsp,52,"10,995","11,281","12,575",286
1232,550,unsp,New,f,25,2015,unsp,4.6 L,Gasoline,LA,WSC,unsp,unsp,unsp,0,"119,785","120,071","113,036",286
700,550,unsp,Used,f,115383,2008,Black,5.5 L,Gasoline,VA,SoA,unsp,unsp,unsp,4,"25,888","25,603","27,431",285
4510,63 AMG,unsp,Used,t,27562,2010,Gray,6.3 L,Gasoline,FL,SoA,unsp,unsp,unsp,11,"66,354","66,639","61,037",285
4174,550,unsp,Used,f,80000,2007,Gray,5.5 L,Gasoline,CA,Pac,unsp,unsp,unsp,0,"27,990","27,706","27,354",284
9132,430,unsp,Used,f,149350,2000,Black,4.3 L,Gasoline,OR,Pac,Bose,unsp,unsp,20,"6,500","6,217","7,006",283
1575,550,unsp,CPO,f,34252,2013,Black,4.6 L,Gasoline,NY,Mid,unsp,unsp,unsp,120,"61,788","61,506","62,133",282
8861,500,unsp,Used,f,219000,2003,unsp,5.0 L,Gasoline,WV,SoA,unsp,Alloy,unsp,55,"8,990","8,708","6,198",282
6322,430,unsp,Used,f,114459,2004,Silver,4.3 L,Gasoline,NV,Mtn,Bose,Alloy,unsp,41,"10,900","10,619","11,324",281
8696,500,unsp,Used,f,68045,2002,unsp,5.0 L,Gasoline,AZ,Mtn,unsp,Alloy,unsp,71,"12,996","12,716","13,708",280
3734,550,unsp,CPO,f,28935,2013,White,4.6 L,Gasoline,CA,Pac,unsp,unsp,unsp,5,"64,981","65,260","64,502",279
6627,430,unsp,Used,f,103639,2001,Black,4.3 L,Gasoline,NY,Mid,unsp,Alloy,unsp,31,"7,995","8,273","9,333",278
2630,550,unsp,Used,f,12625,2012,Black,4.6 L,Gasoline,FL,SoA,Harman Kardon,unsp,unsp,22,"62,991","63,269","55,936",278
155,550,unsp,Used,f,77339,2007,Silver,5.5 L,Gasoline,SC,SoA,unsp,Alloy,unsp,45,"26,999","26,722","27,136",277
8680,55 AMG,unsp,Used,f,180601,2002,Black,5.4 L,Gasoline,CA,Pac,unsp,Alloy,unsp,49,"8,999","9,276","10,443",277
7510,550,unsp,CPO,f,17263,2013,White,4.6 L,Gasoline,CA,Pac,Premium,Alloy,unsp,70,"68,895","68,619","66,822",276
8192,550,unsp,New,f,10,2015,Black,4.6 L,unsp,NY,Mid,Premium,Alloy,unsp,57,"112,015","112,290","112,490",275
918,430,unsp,Used,f,155777,2002,White,4.3 L,Gasoline,TX,WSC,unsp,unsp,unsp,5,"7,995","8,270","8,190",275
6883,430,unsp,Used,f,114000,2001,Gold,4.3 L,Gasoline,TX,WSC,Bose,Alloy,unsp,22,"8,000","8,274","8,637",274
9858,430,unsp,Used,f,54928,2006,Gray,4.3 L,Gasoline,GA,SoA,Bose,Alloy,18,77,"17,968","17,695","17,446",273
9913,550,unsp,New,f,15,2015,White,4.6 L,Gasoline,NJ,Mid,Premium,Alloy,20,76,"112,865","113,137","113,549",272
1058,550,unsp,New,f,16,2015,White,4.7 L,Gasoline,NY,Mid,Premium,Alloy,unsp,70,"135,810","135,538","134,941",272
204,550,unsp,Used,t,28629,2008,Black,5.5 L,Gasoline,NJ,Mid,Premium,Alloy,unsp,67,"39,993","39,722","37,560",271
4356,430,unsp,Used,f,122095,2006,Blue,4.3 L,Gasoline,TX,WSC,Premium,Alloy,unsp,46,"11,983","11,712","11,611",271
4348,550,unsp,CPO,t,21599,2013,Black,4.6 L,Gasoline,NJ,Mid,Premium,Alloy,unsp,76,"65,001","65,272","64,369",271
6528,63 AMG,unsp,Used,t,18128,2012,Silver,5.5 L,Gasoline,GA,SoA,Premium,Alloy,unsp,75,"80,500","80,769","78,223",269
9284,550,unsp,Used,t,41294,2010,Black,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,18,75,"42,499","42,768","42,206",269
9218,550,unsp,Used,f,49679,2007,Silver,5.5 L,Gasoline,GA,SoA,unsp,Alloy,unsp,43,"29,988","30,256","30,370",268
7101,550,unsp,Used,f,68447,2009,White,5.5 L,Gasoline,IL,ENC,Harman Kardon,Alloy,18,77,"33,994","33,726","33,152",268
4634,600,unsp,Used,f,62005,2004,Green,5.5 L,Gasoline,MO,WNC,unsp,unsp,unsp,10,"18,995","19,263","24,522",268
6418,500,unsp,Used,t,82604,2002,Silver,5.0 L,Gasoline,CA,Pac,Bose,Alloy,unsp,58,"11,988","11,721","12,366",267
7253,350,unsp,Used,f,24329,2012,Black,3.0 L,Diesel,TX,WSC,Harman Kardon,Alloy,unsp,54,"53,995","54,261","47,489",266
8855,550,unsp,Used,f,98619,2008,Gray,5.5 L,Gasoline,AL,ESC,unsp,unsp,unsp,6,"25,991","26,256","28,613",265
9052,430,unsp,Used,f,88139,2003,Silver,4.3 L,Gasoline,FL,SoA,Premium,Alloy,unsp,28,"11,988","11,723","11,801",265
2449,550,unsp,New,f,12,2015,Silver,4.6 L,Gasoline,FL,SoA,unsp,unsp,unsp,0,"111,805","111,540","111,942",265
710,550,unsp,Used,t,4173,2012,White,4.6 L,Gasoline,GA,SoA,Harman Kardon,Alloy,unsp,76,"68,980","68,715","64,987",265
2550,550,unsp,Used,f,27969,2011,Gray,5.5 L,Gasoline,CA,Pac,Harman Kardon,Alloy,unsp,67,"49,995","49,730","45,966",265
7343,550,unsp,New,f,17,2015,Black,4.6 L,Gasoline,FL,SoA,unsp,Alloy,18,63,"112,155","112,420","112,376",265
1768,550,unsp,Used,f,56561,2007,Gray,5.5 L,Gasoline,TX,WSC,Premium,Alloy,unsp,46,"29,995","29,731","29,601",264
1592,430,unsp,Used,f,87602,2003,Black,4.3 L,Gasoline,CA,Pac,unsp,unsp,unsp,5,"11,991","11,727","12,594",264
2504,550,unsp,New,f,14,2015,Black,4.6 L,Gasoline,TX,WSC,unsp,unsp,18,85,"114,225","113,961","113,129",264
3912,550,unsp,CPO,f,20410,2013,Black,4.6 L,Gasoline,OH,ENC,Premium,Alloy,unsp,86,"64,991","65,254","64,454",263
6091,500,unsp,Used,f,92780,2000,Silver,5.0 L,Gasoline,AZ,Mtn,unsp,unsp,unsp,0,"9,995","10,258","10,984",263
5540,550,unsp,Used,f,109000,2007,Silver,5.5 L,Gasoline,GA,SoA,Premium,Alloy,unsp,49,"22,999","22,737","24,628",262
9045,430,unsp,Used,f,180499,2006,Black,4.3 L,Gasoline,MI,ENC,Bose,unsp,unsp,54,"10,995","10,733","9,098",262
5862,500,unsp,Used,f,159977,2001,Black,5.0 L,Gasoline,NJ,Mid,unsp,Alloy,unsp,20,"6,900","7,162","6,798",262
3153,550,unsp,New,f,12,2015,Black,4.6 L,Gasoline,MA,New,Premium,unsp,unsp,89,"114,715","114,453","112,667",262
2092,320,unsp,Used,t,133387,1996,Gray,3.2 L,Gasoline,TX,WSC,Premium,Alloy,unsp,40,"4,500","4,239","6,951",261
1878,500,unsp,Used,f,125411,1999,Black,5.0 L,Gasoline,KY,ESC,unsp,unsp,unsp,34,"6,999","7,260","10,326",261
8208,550,unsp,Used,f,25358,2011,Silver,5.5 L,Gasoline,CA,Pac,Harman Kardon,Alloy,unsp,65,"51,980","52,240","46,539",260
2949,350,unsp,Used,f,24325,2012,Black,3.0 L,Diesel,TX,WSC,Harman Kardon,Alloy,unsp,61,"54,995","54,735","47,490",260
7690,500,unsp,Used,f,130990,2001,Silver,5.0 L,Gasoline,CA,Pac,unsp,Alloy,unsp,21,"7,900","8,160","8,123",260
6007,550,unsp,Used,t,22914,2011,Gray,5.5 L,Gasoline,IL,ENC,Premium,Alloy,unsp,67,"51,990","51,731","47,621",259
9737,430,unsp,Used,t,94723,2000,unsp,4.3 L,Gasoline,IL,ENC,unsp,unsp,unsp,33,"9,660","9,919","10,547",259
6401,430,unsp,Used,f,95278,2006,White,4.3 L,Gasoline,CT,New,Premium,Alloy,unsp,56,"16,000","15,742","14,357",258
4908,550,unsp,Used,f,62767,2009,Black,5.5 L,Gasoline,MD,SoA,unsp,unsp,unsp,43,"33,491","33,749","33,128",258
8311,550,unsp,Used,f,36700,2007,Silver,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,64,"33,795","33,537","32,618",258
9135,550,unsp,New,f,6,2015,Silver,4.6 L,Gasoline,NY,Mid,Premium,unsp,unsp,76,"111,365","111,107","112,270",258
8706,600,unsp,Used,f,89277,2007,Gray,5.5 L,Gasoline,TX,WSC,unsp,unsp,unsp,63,"29,991","29,733","28,963",258
7494,500,unsp,Used,f,138290,2000,Black,5.0 L,Gasoline,CA,Pac,Premium,Alloy,unsp,37,"6,950","6,692","7,909",258
4322,500,unsp,Used,f,108018,2000,Silver,5.0 L,Gasoline,MD,SoA,unsp,Alloy,unsp,20,"7,900","8,157","9,541",257
6964,550,unsp,New,f,12,2015,Black,4.6 L,Gasoline,MA,New,Premium,unsp,unsp,89,"114,710","114,453","112,667",257
2312,550,unsp,Used,f,81122,2007,Gray,5.5 L,Gasoline,MD,SoA,unsp,Alloy,unsp,61,"25,870","26,127","26,930",257
340,55 AMG,unsp,Used,f,157503,2001,Silver,5.4 L,Gasoline,TX,WSC,unsp,Alloy,unsp,26,"9,500","9,756","10,749",256
268,600,unsp,Used,f,145245,1998,Black,6.0 L,Gasoline,KY,ESC,unsp,Alloy,unsp,35,"4,695","4,440","22,000",255
5243,500,unsp,Used,f,98758,2000,unsp,5.0 L,Gasoline,TX,WSC,unsp,unsp,unsp,35,"8,991","9,245","10,670",254
6934,550,unsp,Used,f,89244,2007,Silver,5.5 L,Gasoline,CA,Pac,Premium,Alloy,unsp,57,"25,450","25,198","26,128",252
4885,550,unsp,New,f,11,2014,Black,4.6 L,Gasoline,OK,WSC,unsp,unsp,unsp,3,"110,265","110,517","111,084",252
343,550,unsp,New,f,7,2014,Black,4.6 L,Gasoline,TX,WSC,unsp,unsp,unsp,1,"110,335","110,587","111,170",252
4295,55 AMG,unsp,Used,f,71213,2005,Silver,5.4 L,Gasoline,IL,ENC,Premium,Alloy,unsp,60,"18,998","19,248","20,550",250
9348,500,unsp,Used,f,88155,2005,unsp,5.0 L,Gasoline,VA,SoA,unsp,Alloy,unsp,58,"13,500","13,749","14,647",249
6705,55 AMG,unsp,Used,f,67547,2003,Black,5.4 L,Gasoline,GA,SoA,Bose,Alloy,unsp,60,"17,990","17,741","19,308",249
6133,430,unsp,Used,f,119978,2000,Black,4.3 L,Gasoline,AL,ESC,unsp,Alloy,unsp,23,"7,995","7,747","8,305",248
3766,550,unsp,CPO,f,24721,2012,Black,4.6 L,Gasoline,NY,Mid,Harman Kardon,Alloy,unsp,80,"59,661","59,415","56,476",246
6959,550,unsp,Used,t,51656,2007,Silver,5.5 L,Gasoline,TX,WSC,Harman Kardon,Alloy,unsp,43,"29,998","29,752","30,336",246
6801,550,unsp,New,f,10,2014,Black,4.6 L,Gasoline,CA,Pac,unsp,unsp,unsp,60,"110,965","110,720","111,102",245
1796,550,unsp,Used,f,24136,2012,Black,4.6 L,Gasoline,MI,ENC,Premium,Alloy,unsp,64,"56,975","56,731","51,631",244
745,63 AMG,unsp,Used,f,58273,2008,Black,6.3 L,Gasoline,TX,WSC,Premium,unsp,unsp,40,"42,800","42,556","45,006",244
4495,550,unsp,Used,f,93000,2008,Red,5.5 L,Gasoline,KY,ESC,unsp,Alloy,unsp,44,"28,000","27,756","28,751",244
8983,430,unsp,Used,f,177307,2000,Black,4.3 L,Gasoline,GA,SoA,Bose,unsp,unsp,33,"5,985","5,742","5,717",243
8159,550,unsp,Used,f,66627,2011,Black,5.5 L,Gasoline,NY,Mid,unsp,Alloy,unsp,23,"42,495","42,736","39,626",241
9234,55 AMG,unsp,Used,f,122354,2002,Silver,5.4 L,Gasoline,GA,SoA,unsp,unsp,unsp,19,"11,200","11,440","13,640",240
9943,550,unsp,Used,f,36145,2008,Blue,5.5 L,Gasoline,CA,Pac,unsp,Alloy,unsp,58,"37,988","37,748","35,620",240
9881,420,unsp,Used,f,100600,1999,White,4.2 L,Gasoline,MT,Mtn,unsp,Alloy,unsp,26,"7,950","7,711","11,287",239
2788,550,unsp,Used,f,96637,2007,Silver,5.5 L,Gasoline,CA,Pac,unsp,Alloy,unsp,51,"23,995","23,757","25,546",238
8733,550,unsp,CPO,f,28434,2013,Black,4.6 L,Gasoline,NC,SoA,Premium,Alloy,unsp,56,"64,482","64,244","62,765",238
2656,500,unsp,Used,f,95561,2004,unsp,5.0 L,Gasoline,MD,SoA,unsp,Alloy,unsp,58,"11,985","11,747","13,401",238
8625,400,Hybrid,Used,f,34547,2011,Silver,3.5 L,Hybrid,TX,WSC,Harman Kardon,Alloy,unsp,44,"42,488","42,726","41,682",238
2313,350,unsp,Used,f,105237,2006,Gray,3.7 L,Gasoline,GA,SoA,Premium,Alloy,unsp,43,"11,900","11,663","15,330",237
871,430,unsp,Used,f,133446,2006,Silver,4.3 L,Gasoline,CA,Pac,unsp,unsp,unsp,32,"12,990","12,753","11,154",237
8006,550,unsp,Used,t,47283,2009,Black,5.5 L,Gasoline,MI,ENC,unsp,Alloy,unsp,78,"35,386","35,150","35,169",236
5236,550,unsp,Used,f,65537,2009,Black,5.5 L,Gasoline,LA,WSC,Premium,Alloy,unsp,72,"32,500","32,264","32,572",236
5989,420,unsp,Used,f,141160,1997,Black,4.2 L,Gasoline,TX,WSC,Premium,Alloy,unsp,27,"4,999","4,763","6,904",236
3404,550,unsp,CPO,f,24027,2013,White,4.6 L,Gasoline,CA,Pac,Premium,Alloy,unsp,74,"66,881","66,645","65,171",236
5723,550,unsp,Used,f,78623,2007,Silver,5.5 L,Gasoline,OR,Pac,Harman Kardon,Alloy,unsp,10,"25,950","25,715","27,053",235
709,550,unsp,CPO,t,33238,2012,Black,4.6 L,Gasoline,FL,SoA,Premium,Alloy,unsp,84,"55,363","55,597","54,750",234
2426,550,unsp,Used,t,18955,2012,Gray,4.6 L,Gasoline,WA,Pac,Harman Kardon,Premium,19,36,"56,980","56,746","53,707",234
4633,550,unsp,Used,f,64061,2007,Silver,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,7,"27,881","27,647","28,510",234
4794,500,unsp,Used,f,165645,2002,White,5.0 L,Gasoline,GA,SoA,unsp,unsp,unsp,0,"8,405","8,172","8,338",233
9005,550,unsp,New,f,5,2015,Black,4.6 L,Gasoline,NY,Mid,unsp,unsp,unsp,2,"113,275","113,508","112,124",233
7994,550,unsp,CPO,f,34605,2012,Black,4.6 L,Gasoline,CA,Pac,Harman Kardon,Alloy,unsp,83,"54,888","55,121","54,640",233
4242,550,unsp,Used,f,1908,2014,Silver,4.6 L,Gasoline,MS,ESC,Premium,Alloy,unsp,84,"102,360","102,592","98,872",232
8773,550,unsp,CPO,f,31613,2012,Black,4.6 L,Gasoline,NJ,Mid,Premium,Alloy,unsp,74,"55,995","56,226","55,133",231
600,550,unsp,New,f,28,2015,Silver,4.6 L,Gasoline,CA,Pac,unsp,unsp,18,88,"113,955","114,186","112,807",231
7610,550,unsp,CPO,f,20631,2012,Silver,4.6 L,Gasoline,CA,Pac,Harman Kardon,unsp,unsp,48,"62,899","62,669","57,570",230
1450,550,unsp,New,f,11,2015,White,4.6 L,Gasoline,CA,Pac,unsp,unsp,18,85,"114,740","114,969","113,529",229
5684,430,unsp,Used,f,198000,2001,Silver,4.3 L,Gasoline,GA,SoA,Bose,unsp,unsp,63,"5,900","5,671","4,728",229
5148,550,unsp,Used,t,17641,2011,Black,5.5 L,Gasoline,FL,SoA,unsp,unsp,unsp,0,"54,991","54,763","49,459",228
8966,500,unsp,Used,f,221236,2000,Black,5.0 L,Gasoline,NC,SoA,unsp,unsp,unsp,0,"5,850","6,078","4,729",228
4773,550,unsp,New,f,15,2015,Black,4.6 L,Gasoline,FL,SoA,unsp,unsp,unsp,0,"112,955","113,182","112,158",227
5152,550,unsp,New,f,16,2015,Black,4.6 L,Gasoline,TX,WSC,unsp,unsp,unsp,0,"112,955","113,182","112,887",227
2977,400,Hybrid,Used,f,59801,2010,White,3.5 L,Hybrid,NC,SoA,unsp,unsp,unsp,79,"34,995","34,769","37,773",226
9805,550,unsp,Used,f,46827,2007,unsp,5.5 L,Gasoline,FL,SoA,Harman Kardon,Alloy,unsp,17,"30,881","31,106","30,664",225
6100,550,unsp,New,f,20,2014,White,4.6 L,Gasoline,MA,New,unsp,unsp,unsp,11,"110,560","110,335","111,868",225
298,550,unsp,Used,f,34337,2010,Black,5.5 L,Gasoline,KY,ESC,Premium,Alloy,unsp,71,"44,810","45,034","43,343",224
9845,550,unsp,Used,f,35882,2008,Black,5.5 L,Gasoline,WV,SoA,Premium,Alloy,unsp,73,"36,919","37,143","35,672",224
8131,550,unsp,Used,f,38789,2009,White,5.5 L,Gasoline,MS,ESC,Premium,Alloy,unsp,64,"40,900","40,676","37,300",224
3797,550,unsp,Used,f,83033,2007,Black,5.5 L,Gasoline,IL,ENC,unsp,Alloy,unsp,45,"24,950","25,174","26,797",224
1922,550,unsp,Used,f,44292,2009,Black,5.5 L,Gasoline,FL,SoA,Premium,Alloy,unsp,67,"36,911","36,688","35,117",223
3722,550,unsp,New,f,39,2014,Black,4.6 L,Gasoline,NJ,Mid,Premium,Alloy,unsp,64,"110,375","110,598","110,751",223
3896,550,unsp,New,f,49,2015,Blue,4.6 L,Gasoline,NJ,Mid,Premium,Alloy,19,76,"111,665","111,887","113,006",222
9783,63 AMG,unsp,Used,f,27854,2012,Black,5.5 L,Gasoline,FL,SoA,Bang Olufsen,Alloy,unsp,67,"79,995","80,217","77,529",222
9612,430,unsp,Used,f,102272,2005,Black,4.3 L,Gasoline,TX,WSC,Bose,Alloy,unsp,32,"11,480","11,701","12,942",221
4863,320,unsp,Used,f,141721,1999,Silver,3.2 L,Gasoline,IL,ENC,unsp,unsp,unsp,11,"4,495","4,275","7,580",220
